title,addr,url,size,price
押一付一会展中心 高新万达400单间朝南卧室有暖气随时看房, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2910453643x.htm,35㎡,400
便宜次卧 精装修，干净，有免费宽带，暖气 空调 包物业, 历下  经十路历下段租房 中海奥龙观邸,http://jn.ganji.com//fang3/2811308124x.htm,25㎡,500
铁路玉函小区 押一付一 拎包入住, 市中  英雄山路租房 铁路玉函小区,http://jn.ganji.com//fang3/2930178904x.htm,20㎡,500
工人新村北村西区1室1厅, 天桥  工人新村北村租房 工人新村北村,http://jn.ganji.com//fang3/2910093645x.htm,42㎡,500
可月付 假日丽景 紧邻农干院路 年底租 家电全齐 拎, 历城  洪家楼租房 花园小区二区,http://jn.ganji.com//fang3/2922414982x.htm,22㎡,600
房子在西市场之间，小高层合租单间，400到900的都有宽带，, 天桥  泺口租房 经纬嘉园,http://jn.ganji.com//fang3/2922097666x.htm,25㎡,450
逸城山色家电齐全急租, 历下  旅游路历下段租房 逸城山色,http://jn.ganji.com//fang1/2931203575x.htm,40㎡,500
化纤厂路华能路花园路花园小镇保利华庭精装修单间家具齐全, 历城  洪家楼租房 保利华庭,http://jn.ganji.com//fang3/2905506475x.htm,15㎡,400
紧邻齐鲁软件园丁豪万达会展中心康虹路万达华府贤文花园带阳台, 历下  康虹路租房 贤文花园,http://jn.ganji.com//fang3/2905506442x.htm,20㎡,450
"长清湖挑高两室出租,600元！挑高！", 长清  文昌租房 中建长清湖,http://jn.ganji.com//fang1/2907107978x.htm,86㎡,600
盖佳花园附近精装公寓家具全免费无线网，交通方便，随时入住汇源, 历城  华山镇租房 盖佳花园南一区,http://jn.ganji.com//fang1/2918576082x.htm,30㎡,600
"济南爱干净,易相处女生合租,木地板,两室一厅", 历下  千佛山租房,http://jn.ganji.com//fang3/2847681549x.htm,120㎡,200
"济南爱干净,易相处女生合租,木地板,两室一厅", 历下  东门租房,http://jn.ganji.com//fang3/2847680694x.htm,120㎡,200
急租！ 海亮 图片真实首月免房租！西客站拎包入驻, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/2880834015x.htm,39㎡,590
有需要在汉峪金谷、舜泰广场、玉兰广场、齐鲁软件园、青年人员创, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/3011923529x.htm,10㎡,350
贤文花园，实墙卧室，0中介可月付，高新康虹路崇华路附近合租, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/3003097874x.htm,22㎡,600
山东明水汽车配件厂职工宿舍唯美精装出行方便, 章丘  不限租房 山东明水汽车配件厂职工宿舍,http://jn.ganji.com//fang1/3014102900x.htm,50㎡,500
七里河朝南便宜单间对外出租4楼可押一付一, 历城  七里河租房 七里河小区,http://jn.ganji.com//fang3/2969543180x.htm,15㎡,600
朝阳次卧出租, 历城  王舍人租房 万象新天PARK郡,http://jn.ganji.com//fang1/2911454434x.htm,30㎡,600
和谐广场连城广场附近房源多多年底便宜甩租双气三线可月付拎包住, 槐荫  和谐广场租房 新世界阳光花园(东区),http://jn.ganji.com//fang3/2912880379x.htm,20㎡,500
大学城附近单间出租，主卧次卧都有，240至450, 长清  其他租房 紫薇阁,http://jn.ganji.com//fang3/2823348919x.htm,138㎡,240
纬十二路重汽宿舍押一付一包水电网费, 天桥  堤口路租房 纬十二路重汽宿舍,http://jn.ganji.com//fang1/2931202243x.htm,49㎡,500
南山苑环境优美按月付可以, 历下  解放路租房 南山苑,http://jn.ganji.com//fang1/2923073598x.htm,53㎡,600
国华新经典装修温馨自住干净, 市中  玉函路租房 国华新经典,http://jn.ganji.com//fang1/2931200119x.htm,54㎡,600
首月减800 省立医院 燕山新居 包物业取暖 家具家电全, 高新  其他租房 燕山新居,http://jn.ganji.com//fang3/2985009026x.htm,24㎡,598
西客站报业大厦绿地缤纷城恒大雅苑精装单间出租 拎包入住, 槐荫  高铁西客站租房 恒大雅苑西区,http://jn.ganji.com//fang3/2880338616x.htm,12㎡,450
月付 短租 万达广场 牛旺庄 单间出租 带空调 随时看房, 高新  国际会展中心租房 牛旺庄小区,http://jn.ganji.com//fang3/2890203223x.htm,15㎡,300
齐鲁软件园银荷大厦铭盛大厦今.日头条丁豪广场中垠雅苑雅居园, 高新  国际会展中心租房 中垠雅苑,http://jn.ganji.com//fang3/2923410612x.htm,22㎡,500
个人 无中介 会展软件园精装修拎包入住 包网费物业费, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang1/2923345518x.htm,30㎡,600
高新万达 齐鲁软件园 中铁财智 三庆财富 新东方花园阳台次卧, 高新  国际会展中心租房 新东方花园,http://jn.ganji.com//fang3/2922871818x.htm,25㎡,500
个人房源可拎包入住有需要在汉峪金谷、舜泰广场、玉兰广场、齐鲁, 高新  齐鲁软件园租房 龙园小区,http://jn.ganji.com//fang3/2921439789x.htm,30㎡,500
房东直租燕山小区窑头小区只需450拎包入住小乔直租非中介, 历下  浆水泉路租房 窑头小区北区,http://jn.ganji.com//fang3/2928004744x.htm,23㎡,450
花园路化纤小区 月付 三家合租 独立厨房 家具齐全 交通便利, 历城  花园路租房 化纤小区,http://jn.ganji.com//fang3/2924968963x.htm,24㎡,600
房东直租化纤厂路南头一楼家具齐全拎包入住非/中介, 历下  解放东路租房 鲍德茂岭花苑,http://jn.ganji.com//fang3/2915049420x.htm,18㎡,599
无中 介费 精装单间出租 明窗 关键价格便宜政法齐鲁工业可看, 历下  解放东路租房 雁翔苑,http://jn.ganji.com//fang3/2914119807x.htm,20㎡,500
舜奥华府 北胡小区 汉峪新苑东城逸家 重汽1956各种单间公, 高新  奥体中心租房 舜奥华府,http://jn.ganji.com//fang3/2913713400x.htm,28㎡,400
三箭瑞福苑全新家具家电, 市中  经十路中段租房 三箭瑞福苑,http://jn.ganji.com//fang1/2923073346x.htm,54㎡,500
七里山南村一区拎包入住精装单身公寓, 市中  七里山租房 七里山南村一区,http://jn.ganji.com//fang1/2931198868x.htm,45㎡,500
南全福东区温馨公寓式装修, 历城  全福租房 南全福东区,http://jn.ganji.com//fang1/3014098076x.htm,46㎡,500
(出租)洪楼广场女生公寓260元/月, 历城  洪家楼租房 洪楼广场单位宿舍,http://jn.ganji.com//fang3/2911379655x.htm,20㎡,260
(出租)洪家楼大学生公寓260/月, 历城  洪家楼租房 洪楼广场单位宿舍,http://jn.ganji.com//fang3/2919515563x.htm,100㎡,260
(出租)济南平价学生公寓260/月, 历城  洪家楼租房 洪楼广场单位宿舍,http://jn.ganji.com//fang3/2919516520x.htm,90㎡,260
供电局宿舍(生产路)主卧带独卫带大露台, 天桥  生产路租房 供电局宿舍(生产路),http://jn.ganji.com//fang1/2923069326x.htm,45㎡,500
工业北路派出所宿舍豪装走过路过别错过, 历城  工业北路租房 工业北路派出所宿舍,http://jn.ganji.com//fang1/3014093234x.htm,46㎡,500
个人新东方花园个人 精装合租报物业网费拎包入住, 高新  国际会展中心租房 新东方花园,http://jn.ganji.com//fang3/2896568631x.htm,20㎡,450
出租，七里堡56号楼精装单间，家具家电基本齐全，，房屋宽敞明, 历城  七里堡租房 七里堡小区,http://jn.ganji.com//fang3/2893317009x.htm,20㎡,450
会展中心附近多套精装带暖气空调单间便宜出 欢迎咨.询, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2929554101x.htm,25㎡,400
便宜好房出租, 市中  其他租房,http://jn.ganji.com//fang1/3014092718x.htm,90㎡,500
有厨房可做饭 首月减八百 租房无压力, 高新  国际会展中心租房 鑫苑国际城市花园(商住楼),http://jn.ganji.com//fang3/2887823613x.htm,34㎡,350
500甩租 温馨小窝 拎包入住 可洗澡做饭, 市中  大观园租房 大观园单位宿舍,http://jn.ganji.com//fang3/2907821739x.htm,22㎡,500
西市场 市华联 精装全齐 拎包入住 随时看房 电梯双气很温馨, 槐荫  振兴街租房 龙槐雅苑,http://jn.ganji.com//fang3/2888692317x.htm,25㎡,500
会展中心丁豪万达贤文花园家具齐全精装修带阳台随时入住干净整洁, 历下  康虹路租房 贤文花园,http://jn.ganji.com//fang3/2897370642x.htm,18㎡,400
高新万达丁豪国际会展中心齐鲁软件园三庆国际 万达丁豪小鸭单间, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2931534358x.htm,26㎡,500
高新万达 齐鲁软件园 留学人员创业园 环保科技园 丰奥嘉园, 高新  国际会展中心租房 丰奥嘉园北区,http://jn.ganji.com//fang3/2931534343x.htm,27㎡,500
简家公寓，温暖一冬冰点价格出租凤凰国际小区各种户型, 历城  东风租房 凤凰国际,http://jn.ganji.com//fang3/2929588273x.htm,21㎡,599
新生活家园精装舒适单间卧室采光好干净卫生有暖气无中介包网费, 高新  国际会展中心租房 新生活家园,http://jn.ganji.com//fang3/3007810400x.htm,20㎡,550
房东直租历下大厦东好声音KTV 精装南卧双人大床, 历下  解放东路租房 历下区公安分局宿舍,http://jn.ganji.com//fang3/2914499032x.htm,28㎡,600
首月减800 国际会展中心 高新万达广场新东方花园精装卧室, 高新  国际会展中心租房 新东方花园,http://jn.ganji.com//fang3/2890860732x.htm,20㎡,550
济洛路山东通迅城对过三楼精装家具家电齐全拎包即可入住, 天桥  工人新村北村租房 工人新村北村,http://jn.ganji.com//fang3/2867429562x.htm,58㎡,550
高新万达旁  茗筑美嘉  精品单间出租 可短租 可押一付一, 高新  国际会展中心租房 茗筑美嘉,http://jn.ganji.com//fang3/2990106095x.htm,13㎡,600
中建八局精装修单间 有空调 窗明几净 南北通透 舒适温馨, 历下  浆水泉路租房 中建八局宿舍,http://jn.ganji.com//fang3/2908843836x.htm,16㎡,550
大观园万达杆石桥市中区交通便利暖气已开可月付精装齐全拎包即住, 市中  大观园租房 大观园单位宿舍,http://jn.ganji.com//fang3/2989815368x.htm,20㎡,600
海尔云世界600元急租限女生新房未住精装全套家具家电, 天桥  水屯路租房 海尔云世界,http://jn.ganji.com//fang3/2905625875x.htm,12㎡,600
精装卧室 交通便利 房干净卫生 温馨舒适 随时可看房, 高新  国际会展中心租房 海信慧园,http://jn.ganji.com//fang3/3012499859x.htm,30㎡,600
七里河华能路附近 此单间有窗户 安静卫生好 随时可看 急租, 历城  七里河租房 高新小区,http://jn.ganji.com//fang3/3011448320x.htm,30㎡,550
龙奥金座 华创观礼 龙奥九号旁次卧出租 随时看房 价格可议, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/2919030675x.htm,20㎡,550
鑫盛大厦 奥盛大厦 美莲广场旁便宜小房出租 家具齐全 拎包住, 高新  齐鲁软件园租房 中海天悦府(北区),http://jn.ganji.com//fang3/2919054192x.htm,15㎡,400
单身福利中垠雅苑单间500就租了 紧邻鑫盛 铭盛 软件园 万, 高新  国际会展中心租房 中垠雅苑,http://jn.ganji.com//fang1/2920242595x.htm,101㎡,500
仅此一间，实墙卧室+厨房，只要500，高新万达明湖白鹭郡合租, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/3003080783x.htm,25㎡,500
康和东苑便宜实惠家一样的感觉, 历城  洪家楼租房 康和东苑,http://jn.ganji.com//fang1/3014092649x.htm,46㎡,600
"精装修，房内设施齐全,仁爱街小区", 市中  大观园租房 仁爱街小区,http://jn.ganji.com//fang1/2923063335x.htm,53㎡,500
会展中心康虹路丁豪万达贤文精装修单间家具齐全随时入住, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2985959351x.htm,18㎡,450
精装长途汽车站附近紧邻泺口服装城家具家电全齐可月付交通便利, 天桥  无影山租房 金阁花园,http://jn.ganji.com//fang3/2994999830x.htm,22㎡,350
"小户型，配套齐全，,依山新居", 市中  二环南路租房 依山新居,http://jn.ganji.com//fang1/3014089166x.htm,53㎡,500
经四纬八单位宿舍出行方便门口公交站, 槐荫  市华联租房 经四纬八单位宿舍,http://jn.ganji.com//fang1/3014088200x.htm,45㎡,500
三发舜鑫苑房子干净整洁, 济阳  不限租房 三发舜鑫苑,http://jn.ganji.com//fang1/2923062126x.htm,40㎡,600
高新万达旁，茗筑美嘉，精品单间出租，可短租，押一付一随时看房, 高新  国际会展中心租房 茗筑美嘉,http://jn.ganji.com//fang3/2984258738x.htm,13㎡,600
周庄新园 合租单间 环境干净 房源稳定 拎包即住 随时看房, 历城  洪家楼租房 周庄新园,http://jn.ganji.com//fang3/2903227168x.htm,20㎡,500
堤口路铁路平房1室1厅1厨1卫室内卫室内生间简单家具整租, 天桥  堤口路租房 堤口路铁路宿舍,http://jn.ganji.com//fang1/2906501531x.htm,40㎡,450
回民小区带空调精装单间对外出租空调暖气都带可以押一付一, 市中  其他租房 泺源回民小区,http://jn.ganji.com//fang3/2779945999x.htm,16㎡,600
西市场 火车站附近精装次卧对外出租 家电家具齐全 好房不等人, 天桥  其他租房 经纬嘉园,http://jn.ganji.com//fang3/2911304527x.htm,25㎡,450
鲁能康桥 银座好望角 精装全齐 拎包入住 随时看房 可短租, 天桥  三孔桥街租房 鲁能康桥,http://jn.ganji.com//fang3/2912417932x.htm,25㎡,500
济南市人民检察院宿舍温馨公寓式装修, 市中  英雄山路租房 济南市人民检察院宿舍,http://jn.ganji.com//fang1/2931188923x.htm,46㎡,500
万达广场，会展中心聚鑫旺园附近主卧独卫有厨房，带空调随时看房, 高新  旅游路高新段租房 茗筑美嘉,http://jn.ganji.com//fang3/2881269132x.htm,24㎡,600
大学城附近单间出租，家具家电齐全，, 长清  其他租房 紫薇阁,http://jn.ganji.com//fang3/2907974747x.htm,138㎡,240
会展中心齐鲁软件园精装修单间好房家具齐全干净整洁随时看房, 历下  康虹路租房 贤文花园,http://jn.ganji.com//fang3/2903064358x.htm,20㎡,400
个人 奥体，汉峪金谷，舜泰广场旁精装次卧 好位置 但房租不贵, 高新  舜华路租房 鲁邦奥林逸城,http://jn.ganji.com//fang3/2922105141x.htm,17㎡,550
高薪万达 鲁软件园 奥盛大厦 银荷大厦 中铁汇苑独立阳台次卧, 高新  国际会展中心租房 中铁汇苑,http://jn.ganji.com//fang3/2922081915x.htm,25㎡,500
文化东路 万豪国际 D价一室 蜗居包水电物业网 非隔断, 历下  文化东路租房 万豪君悦府,http://jn.ganji.com//fang1/2921710542x.htm,8㎡,400
七里河精装朝南卧室400出租 押一付一，可短租, 历城  七里河租房 七里河小区,http://jn.ganji.com//fang3/2924576668x.htm,25㎡,400
家具齐全、往西即是缤纷五洲、凤凰山名酒城对面即是该小区, 天桥  东工商河路租房 凤凰山庄三期,http://jn.ganji.com//fang3/2905701960x.htm,30㎡,600
七里河精装朝南卧室600出租 ，押一付一，可短租, 历城  七里河租房 七里河小区,http://jn.ganji.com//fang3/2923638748x.htm,25㎡,600
四季花园 精装卧室 紧邻祥泰广场 家电齐全 拎包入住, 市中  英雄山路租房 泉景四季花园,http://jn.ganji.com//fang3/2990877974x.htm,26㎡,555
名人时代大厦繁华地段精装修, 天桥  工人新村北村租房 名人时代大厦,http://jn.ganji.com//fang1/3014086235x.htm,57㎡,600
免费看高新区附近所有房源会展中心丁豪银座万达软件园, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2890406955x.htm,20㎡,550
个人免费看高新区附近所有房源会展中心丁豪银座万达软件园, 历下  其他租房 保利华庭,http://jn.ganji.com//fang3/2997351035x.htm,20㎡,600
高铁西客站 首月免房租！精装 免费wifi 带空调 图片一样, 槐荫  高铁西客站租房 报业文苑,http://jn.ganji.com//fang3/2997193097x.htm,35㎡,550
500元 正规高性价比 随时看会展中心 丁豪广场 高新万达工, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang1/2915118526x.htm,20㎡,500
丁豪会展附近精装房源300900不等带空调暖气物业洗衣机, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2803749429x.htm,25㎡,300
集中供暖580有窗户，没中/介费可押一付一，花园路口林业大厦, 历下  历山路租房 鲁艺风景,http://jn.ganji.com//fang3/2895994222x.htm,12㎡,580
国奥城 省立医院 燕山新居单间精装一室拎包住奥体中心国际城, 高新  其他租房 燕山新居,http://jn.ganji.com//fang1/2967956141x.htm,30㎡,600
海尔绿城百合园北区环境好采光好, 高新  奥体中心租房 海尔绿城百合园北区,http://jn.ganji.com//fang1/2923034943x.htm,49㎡,600
三庆枫润山居装修温馨自住干净, 历下  其他租房 三庆枫润山居,http://jn.ganji.com//fang1/2923033365x.htm,55㎡,600
山师师东小区学区房空调独卫 具体价格面议, 历下  文化东路租房 师东小区,http://jn.ganji.com//fang1/2923027824x.htm,90㎡,面议
卧龙花园  押一付一 家具家电齐全 合租单间, 市中  郎茂山租房 泉景卧龙花园,http://jn.ganji.com//fang3/3011566331x.htm,20㎡,500
阳光100附近精美卧室 家具齐全 有暖气 大阳台 无中 介费, 市中  王官庄租房 长汇园小区,http://jn.ganji.com//fang3/2919446550x.htm,20㎡,500
无中 介费 便宜出租精装单间 精装 楼层不高实拍图随时看房, 历下  解放东路租房 雁翔苑,http://jn.ganji.com//fang3/3006422789x.htm,20㎡,500
无中 介费山大紧邻  精装实体次卧 关键价格便宜 随时看房, 历城  洪家楼租房 东兴小区,http://jn.ganji.com//fang3/2920132549x.htm,20㎡,500
短租 月付 合租单间450全包水电 省中医 暖气 配套如图, 历下  历山路租房 万豪国际,http://jn.ganji.com//fang3/2910315901x.htm,18㎡,450
个人会展中心丁豪银座万达软件园舜泰精装修拎包入住随时看房, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2986844408x.htm,20㎡,550
省立医院西临 经五纬八 一室南向 简单家具 480元, 槐荫  青年公园租房,http://jn.ganji.com//fang1/2788732888x.htm,20㎡,480
市立四院 东邻 5楼 1室 空调 家具 朝阳 600元, 天桥  师范路租房 金牛小区,http://jn.ganji.com//fang3/2886037447x.htm,15㎡,600
西客站 双气精装 家具齐全 拎包入住, 槐荫  高铁西客站租房 恒大雅苑东区,http://jn.ganji.com//fang1/2886787537x.htm,96㎡,260
锦绣澜湾 洪家楼附近 全福立交 领包入住 女生公寓, 历城  清河北路租房 翡翠外滩(南区),http://jn.ganji.com//fang3/2927520496x.htm,15㎡,600
北村便宜房 1室1厨房 有空调 500元, 天桥  工人新村南村租房 工人新村北村,http://jn.ganji.com//fang1/3009153737x.htm,25㎡,500
经十路上齐鲁软件园舜泰广场汉峪金玉兰广场浪潮 草山岭单间出租, 高新  齐鲁软件园租房 草山岭小区,http://jn.ganji.com//fang3/2925018154x.htm,90㎡,499
500元包暖气费，包网费，包水费，泉城广场东花园式小区随时看, 历下  文化东路租房 万豪国际,http://jn.ganji.com//fang1/2914996335x.htm,20㎡,500
出租北村多套平房.价格不等.420..450..470.., 天桥  工人新村北村租房 工人新村北村,http://jn.ganji.com//fang1/2963943698x.htm,18㎡,420
齐鲁软件园奥盛鑫盛大厦中海天悦府精装修朝南主卧阳台家具家电全, 高新  齐鲁软件园租房 康桥颐东,http://jn.ganji.com//fang1/2893204056x.htm,25㎡,600
急租！澄波湖壹号小区次卧300！限女生！, 济阳  租房 澄波湖壹号小区,http://jn.ganji.com//fang3/2883644909x.htm,108㎡,300
",体育嘉苑", 历下  文化西路租房 体育嘉苑,http://jn.ganji.com//fang1/3014018879x.htm,51㎡,500
解放东路金泉大厦历下大厦姚家庄小区独立南卧家具家电齐全飞忠介, 历下  解放东路租房 解放东路小鸭宿舍,http://jn.ganji.com//fang3/3008398829x.htm,23㎡,600
北胡小区 汉峪新苑东城逸家 重汽1956舜奥华府各种单间公寓, 高新  国际会展中心租房 汉峪金谷金寓,http://jn.ganji.com//fang3/2921841481x.htm,28㎡,600
瑞欣花园凯旋新城槐苑欣城靠近五院儿童医院经十路上交通便利月付, 槐荫  五院租房 瑞欣花园,http://jn.ganji.com//fang3/2906924701x.htm,20㎡,500
北胡小区 汉峪新苑，东城逸家 重汽1956，舜奥华府各种单间, 高新  奥体中心租房 北胡灏苑(一区),http://jn.ganji.com//fang3/2909279163x.htm,28㎡,500
华洋名苑次卧 有空调 精装大标间舒适温馨的布局 随时可看房, 历下  浆水泉路租房 窑头小区南区,http://jn.ganji.com//fang3/2902398609x.htm,25㎡,550
山大二院 北园大街 历山吉第新小区电梯房 干净家具全 可做饭, 天桥  北园租房 冠华历山吉第,http://jn.ganji.com//fang3/2872400965x.htm,15㎡,600
",名士MINI公馆", 历下  经十路历下段租房 名士MINI公馆,http://jn.ganji.com//fang1/2931119566x.htm,51㎡,500
刘家桥小区诚信出租小区非常安全, 天桥  北园租房 刘家桥小区,http://jn.ganji.com//fang1/2922990915x.htm,49㎡,500
大观园商会大厦附近家具，有钥匙随时看房，简易楼，楼道有厕所, 市中  大观园租房 大观园单位宿舍,http://jn.ganji.com//fang1/3000729794x.htm,18㎡,500
拎包入住，设施齐全，交通便利，环境优雅！, 市中  二七新村租房 梁家庄北区,http://jn.ganji.com//fang3/2991510545x.htm,20㎡,600
洪家楼花园路花园小镇泰悦赫府保利华庭精装修单间家具齐全, 历城  洪家楼租房 保利华庭,http://jn.ganji.com//fang3/2989660982x.htm,20㎡,600
齐鲁软件园奥盛美莲银荷旁雅居园时代随时看房价格优，惠, 济阳  租房 雅居园三区,http://jn.ganji.com//fang3/2905322725x.htm,19㎡,550
高薪万达 齐鲁软件园 小鸭集团 丁豪广场 未来城独立阳台次卧, 高新  国际会展中心租房 未来城(商住楼),http://jn.ganji.com//fang3/3013331552x.htm,26㎡,500
美丽屋小明租房、经十路 汉峪金谷、舜泰广场、 林景山庄 精装, 历城  经十东路租房 普利林景山庄,http://jn.ganji.com//fang3/2987511458x.htm,16㎡,600
市公安局宿舍史上最划算房子出租, 市中  建设路租房 市公安局宿舍,http://jn.ganji.com//fang1/2922990906x.htm,49㎡,500
尚品清河二区单间带厨卫家电齐全, 天桥  泺口租房 尚品清河二区,http://jn.ganji.com//fang1/2931114949x.htm,40㎡,600
济南七巧公寓阳台采光好卫生间独立, 天桥  泺口租房 济南七巧公寓,http://jn.ganji.com//fang1/2931110005x.htm,58㎡,600
个人会展中心丁豪银座万达软件园舜泰精装修拎包入住随时看房, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2903964661x.htm,20㎡,599
会展中心精品房源精装单间家电齐全可做饭随时看房, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2992400426x.htm,20㎡,500
个人会展中心丁豪银座万达软件园舜泰精装修拎包入住随时看房, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2986856114x.htm,20㎡,600
押一付一会展中心 高新万达400单间朝南卧室有暖气随时看房, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2993357459x.htm,35㎡,400
600元，包暖气费，包电费，包水费，包网费，包物业费随时看房, 历下  历山路租房 万豪国际,http://jn.ganji.com//fang1/2979423701x.htm,20㎡,600
祝甸东方花园 可短租月付 价格美丽房子实惠 家电齐全拎包入住, 历城  祝甸租房 祝甸东方花园,http://jn.ganji.com//fang3/3013914350x.htm,25㎡,600
东城逸家豪装走过路过别错过, 历城  凤歧路租房 东城逸家,http://jn.ganji.com//fang1/2931109987x.htm,48㎡,600
舜奥华府 北胡小区 汉峪新苑东城逸家 重汽1956各种单间公, 高新  奥体中心租房 舜奥华府,http://jn.ganji.com//fang3/3004730705x.htm,28㎡,400
房租月付包物业取暖 舜华南路中国重汽对面 精装合租可做饭, 历城  经十东路租房 济高舜奥华府,http://jn.ganji.com//fang3/2903065354x.htm,18㎡,500
汉峪金谷附近出租精装小次卧带空调，家具家电全齐，随时看房, 高新  舜华路租房 德润天玺,http://jn.ganji.com//fang3/2881278900x.htm,15㎡,600
长期出租，二室学校附近，带地暖和空调，每月600元, 历城  仲宫租房 南山丽景,http://jn.ganji.com//fang3/2898454337x.htm,106㎡,600
可月付，急租便宜甩，紧邻二环东路，工业南路、七里河路、, 历城  七里河租房 葡萄园小区,http://jn.ganji.com//fang3/2996292125x.htm,25㎡,600
工业南路丁豪广场盛世花城新生活新东方海信慧园均有房出租, 高新  国际会展中心租房 贤文花园,http://jn.ganji.com//fang3/2903064364x.htm,20㎡,400
亚圣园采光好装修也不错, 市中  其他租房 亚圣园,http://jn.ganji.com//fang1/3014009264x.htm,54㎡,500
高薪万达 齐鲁软件园 奥盛大厦 留学人员创意基地 天悦府次卧, 高新  国际会展中心租房 中海天悦府(北区),http://jn.ganji.com//fang3/2923409577x.htm,26㎡,500
高薪万达 鲁软件园 奥盛大厦 银荷大厦 中铁汇苑独立阳台次卧, 高新  国际会展中心租房 中铁汇苑,http://jn.ganji.com//fang3/2923409559x.htm,27㎡,500
高薪万达 齐鲁软件园 留学人员创业园 环保科技园 盛景广场次, 高新  国际会展中心租房 鲁商盛景广场,http://jn.ganji.com//fang3/2923409562x.htm,26㎡,500
锦绣澜湾 洪家楼附近 全福立交 领包入住 女生公寓, 历城  全福租房 荣盛锦绣澜湾,http://jn.ganji.com//fang3/2927505853x.htm,15㎡,600
万达华府南向卧室全新家具 宽带免费个人房源押一付一拎包即住, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2927445100x.htm,26㎡,450
凯旋公馆 单间合租房 领包入住 无中介 月付短租 交通便利, 高新  其他租房 凯旋公馆,http://jn.ganji.com//fang3/3009544814x.htm,15㎡,600
楚天燕山盛世现代精装家电齐全户型方正, 历下  燕山立交租房 楚天燕山盛世,http://jn.ganji.com//fang1/3014009216x.htm,43㎡,500
个人房源可拎包入住有需要在汉峪金谷、舜泰广场、玉兰广场、齐鲁, 高新  舜华路租房 德润天玺,http://jn.ganji.com//fang3/2925739810x.htm,20㎡,550
领秀城精装好房子 年底甩啦  随时拎包入住 免费看房押一付一, 市中  二环南路租房 鲁能领秀城UP区,http://jn.ganji.com//fang3/2912830254x.htm,20㎡,500
出租长清湖地下车位数套。, 长清  文昌租房 中建长清湖,http://jn.ganji.com//fang1/2837817859x.htm,30㎡,200
个人房源明湖白鹭郡单间拎包入住, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang3/2905743750x.htm,10㎡,550
龙山家园家电齐全小区安静, 历城  仲宫租房 龙山家园,http://jn.ganji.com//fang1/2931109528x.htm,52㎡,600
贤文花园 次卧精装 家具齐全 包网费 随时看房 拎包入住, 历下  康虹路租房 贤文花园,http://jn.ganji.com//fang3/2973081482x.htm,20㎡,600
学生无压力 特惠首月减800 万科城精装 交通便利 拎包入住, 历下  其他租房 万科城,http://jn.ganji.com//fang3/2895186280x.htm,20㎡,590
舜泰广场附近 不租高价只为省心 350包物业网 精致装修, 高新  旅游路高新段租房 涵玉翠岭,http://jn.ganji.com//fang3/2930175943x.htm,19㎡,350
工业南路化纤厂路西北角能做饭好房出租直达高新区非忠介, 历城  其他租房 中建苑,http://jn.ganji.com//fang3/3008965697x.htm,18㎡,550
月付 辛甸花园 南向次卧 暖气开通 家具齐全 拎包入住, 历城  花园路租房 辛甸花园,http://jn.ganji.com//fang3/2923493557x.htm,26㎡,600
舜奥华府 北胡小区 汉峪新苑东城逸家 重汽1956各种单间公, 高新  奥体中心租房 舜奥华府,http://jn.ganji.com//fang3/2921848087x.htm,28㎡,400
唐城小区采光好装修也不错, 历城  经十东路租房 唐城小区,http://jn.ganji.com//fang1/2922982626x.htm,55㎡,600
大观园万达火车站市中区交通便利精装齐全可月付双气三线拎包即住, 市中  大观园租房 大观园单位宿舍,http://jn.ganji.com//fang3/2908698162x.htm,20㎡,500
品质小区 精装好房 电梯房家具家电全齐名泉银座广场k88附近, 天桥  堤口路租房 世茂天城,http://jn.ganji.com//fang3/2913712741x.htm,22㎡,450
经纬嘉园精装单间对外出租，可做饭带暖气可押一付一, 天桥  其他租房 经纬嘉园,http://jn.ganji.com//fang3/2862815825x.htm,15㎡,550
奥体中心，鲁商国奥城，省力医院出租各种精装修单间拎包入住, 高新  奥体中心租房 燕山新居,http://jn.ganji.com//fang3/2851551174x.htm,30㎡,589
